variable,label
CHLORAMBUCIL(100.0)---LAPATINIB(2.0),2
CHLORAMBUCIL(100.0)---MERCAPTOPURINE(0.0),2
CHLORAMBUCIL(100.0)---METHOXSALEN(0.06),2
CHLORAMBUCIL(100.0)---METHOXSALEN(0.6),2
CHLORAMBUCIL(100.0)---MITOTANE(0.0),2
CHLORAMBUCIL(100.0)---MITOTANE(0.2),2
CHLORAMBUCIL(100.0)---MITOTANE(2.0),2
CHLORAMBUCIL(100.0)---MITOTANE(20.0),2
CHLORAMBUCIL(100.0)---NSC-127716(0.01),2
CHLORAMBUCIL(100.0)---NSC-127716(0.1),2
CHLORAMBUCIL(100.0)---NSC-127716(1.0),2
CHLORAMBUCIL(100.0)---PIPOBROMAN(0.2),2
CHLORAMBUCIL(100.0)---PIPOBROMAN(2.0),2
CHLORAMBUCIL(100.0)---PIPOBROMAN(20.0),2
CHLORAMBUCIL(100.0)---QUINACRINE HYDROCHLORIDE(0.0),2
CHLORAMBUCIL(100.0)---QUINACRINE HYDROCHLORIDE(0.03),2
CHLORAMBUCIL(100.0)---QUINACRINE HYDROCHLORIDE(0.3),2
CHLORAMBUCIL(100.0)---QUINACRINE HYDROCHLORIDE(3.0),2
CHLORAMBUCIL(100.0)---ROMIDEPSIN(0.0),2
CHLORAMBUCIL(100.0)---ROMIDEPSIN(0.0001),2
CHLORAMBUCIL(100.0)---ROMIDEPSIN(0.001),2
CHLORAMBUCIL(100.0)---ROMIDEPSIN(0.01),2
CHLORAMBUCIL(100.0)---SN-38(0.03),2
CHLORAMBUCIL(100.0)---SORAFENIB(10.0),2
CHLORAMBUCIL(100.0)---SUNITINIB(0.0),2
CHLORAMBUCIL(100.0)---SUNITINIB(0.007),2
CHLORAMBUCIL(100.0)---SUNITINIB(0.07),2
CHLORAMBUCIL(100.0)---SUNITINIB(0.7),2
CHLORAMBUCIL(100.0)---TAMOXIFEN CITRATE(0.0),2
CHLORAMBUCIL(100.0)---TAMOXIFEN CITRATE(0.03),2
CHLORAMBUCIL(100.0)---TAMOXIFEN CITRATE(0.3),2
CHLORAMBUCIL(100.0)---TAMOXIFEN CITRATE(3.0),2
CHLORAMBUCIL(100.0)---TOPOTECAN HYDROCHLORIDE(0.0),2
CHLORAMBUCIL(100.0)---TOPOTECAN HYDROCHLORIDE(0.0005),2
CHLORAMBUCIL(100.0)---TOPOTECAN HYDROCHLORIDE(0.005),2
CHLORAMBUCIL(100.0)---TOPOTECAN HYDROCHLORIDE(0.05),2
CHLORAMBUCIL(100.0)---TRETINOIN(0.0),2
CHLORAMBUCIL(100.0)---TRETINOIN(0.02),2
CHLORAMBUCIL(100.0)---TRETINOIN(0.2),2
CHLORAMBUCIL(100.0)---TRETINOIN(2.0),2
CO-V(0.0)---ARSENIC TRIOXIDE(6.0),2
CO-V(0.0)---BORTEZOMIB(0.3),2
CO-V(0.0)---CISPLATINO(20.0),2
CO-V(0.0)---TOPOTECAN HYDROCHLORIDE(0.1),2
CO-V(0.01)---ARSENIC TRIOXIDE(6.0),2
CO-V(0.01)---BORTEZOMIB(0.3),2
CO-V(0.01)---CISPLATINO(20.0),2
CO-V(0.1)---ARSENIC TRIOXIDE(6.0),2
CO-V(0.1)---BORTEZOMIB(0.3),2
CO-V(0.1)---CISPLATINO(20.0),2
CO-V(1.0)---ARSENIC TRIOXIDE(6.0),2
CO-V(1.0)---BORTEZOMIB(0.3),2
CO-V(1.0)---CISPLATINO(20.0),2
CRIZOTINIB(0.0)---DOCETAXEL(0.03),2
CRIZOTINIB(0.0)---GEFITINIB(10.0),2
CRIZOTINIB(0.0)---MERCAPTOPURINE(2.0),2
CRIZOTINIB(0.0)---MITOXANTRONE(0.05),2
CRIZOTINIB(0.0)---MITOXANTRONE(0.5),2
CRIZOTINIB(0.0)---NSC-127716(1.0),2
CRIZOTINIB(0.0)---NSC141540(5.0),2
CRIZOTINIB(0.0)---PACLITAXEL(0.06),2
CRIZOTINIB(0.0)---QUINACRINE HYDROCHLORIDE(3.0),2
CRIZOTINIB(0.0)---ROMIDEPSIN(0.01),2
CRIZOTINIB(0.0)---SN-38(0.03),2
CRIZOTINIB(0.0)---SORAFENIB(10.0),2
CRIZOTINIB(0.0)---VINCRISTINE SULFATE(0.03),2
CRIZOTINIB(0.01)---DOCETAXEL(0.03),2
CRIZOTINIB(0.01)---GEFITINIB(10.0),2
CRIZOTINIB(0.01)---MITOXANTRONE(0.05),2
CRIZOTINIB(0.01)---MITOXANTRONE(0.5),2
CRIZOTINIB(0.01)---NSC-127716(1.0),2
CRIZOTINIB(0.01)---NSC141540(5.0),2
CRIZOTINIB(0.01)---PACLITAXEL(0.06),2
CRIZOTINIB(0.01)---PLICAMYCIN(0.1),2
CRIZOTINIB(0.01)---QUINACRINE HYDROCHLORIDE(3.0),2
CRIZOTINIB(0.01)---ROMIDEPSIN(0.01),2
CRIZOTINIB(0.01)---SN-38(0.03),2
CRIZOTINIB(0.01)---SORAFENIB(10.0),2
CRIZOTINIB(0.01)---VINCRISTINE SULFATE(0.03),2
CRIZOTINIB(0.1)---ANTIBIOTIC AY 22989(0.05),2
CRIZOTINIB(0.1)---DOCETAXEL(0.03),2
CRIZOTINIB(0.1)---FLUDARABINE BASE(6.0),2
CRIZOTINIB(0.1)---GEFITINIB(10.0),2
CRIZOTINIB(0.1)---MITOXANTRONE(0.05),2
CRIZOTINIB(0.1)---MITOXANTRONE(0.5),2
CRIZOTINIB(0.1)---NSC-127716(1.0),2
CRIZOTINIB(0.1)---NSC141540(5.0),2
CRIZOTINIB(0.1)---PACLITAXEL(0.06),2
CRIZOTINIB(0.1)---PLICAMYCIN(0.1),2
CRIZOTINIB(0.1)---QUINACRINE HYDROCHLORIDE(3.0),2
CRIZOTINIB(0.1)---ROMIDEPSIN(0.01),2
CRIZOTINIB(0.1)---SN-38(0.03),2
CRIZOTINIB(0.1)---SORAFENIB(10.0),2
CRIZOTINIB(0.1)---VINCRISTINE SULFATE(0.03),2
CRIZOTINIB(1.0)---ANTIBIOTIC AY 22989(0.005),2
CRIZOTINIB(1.0)---ANTIBIOTIC AY 22989(0.05),2
CRIZOTINIB(1.0)---BLEOMYCIN(0.0),2
CRIZOTINIB(1.0)---BLEOMYCIN(0.001),2
CRIZOTINIB(1.0)---BLEOMYCIN(0.01),2
CRIZOTINIB(1.0)---BLEOMYCIN(0.1),2
CRIZOTINIB(1.0)---CARMUSTINE(0.0),2
CRIZOTINIB(1.0)---CARMUSTINE(0.15),2
CRIZOTINIB(1.0)---CARMUSTINE(1.5),2
CRIZOTINIB(1.0)---CARMUSTINE(15.0),2
CRIZOTINIB(1.0)---DOCETAXEL(0.03),2
CRIZOTINIB(1.0)---ELOXATIN (TN) (SANOFI SYNTHELAB)(1.0),2
CRIZOTINIB(1.0)---FLUDARABINE BASE(0.0),2
CRIZOTINIB(1.0)---FLUDARABINE BASE(0.06),2
CRIZOTINIB(1.0)---FLUDARABINE BASE(0.6),2
CRIZOTINIB(1.0)---FLUDARABINE BASE(6.0),2
CRIZOTINIB(1.0)---GEFITINIB(10.0),2
CRIZOTINIB(1.0)---IMATINIB(0.0),2
CRIZOTINIB(1.0)---IMATINIB(0.05),2
CRIZOTINIB(1.0)---IMATINIB(0.5),2
CRIZOTINIB(1.0)---IMATINIB(5.0),2
CRIZOTINIB(1.0)---IXABEPILONE(0.0),2
CRIZOTINIB(1.0)---IXABEPILONE(0.0003),2
CRIZOTINIB(1.0)---IXABEPILONE(0.003),2
CRIZOTINIB(1.0)---IXABEPILONE(3e-05),2
CRIZOTINIB(1.0)---LAPATINIB(0.0),2
CRIZOTINIB(1.0)---LAPATINIB(0.02),2
CRIZOTINIB(1.0)---LAPATINIB(0.2),2
CRIZOTINIB(1.0)---LAPATINIB(2.0),2
CRIZOTINIB(1.0)---MITOTANE(0.0),2
CRIZOTINIB(1.0)---MITOTANE(0.2),2
CRIZOTINIB(1.0)---MITOTANE(2.0),2
CRIZOTINIB(1.0)---MITOTANE(20.0),2
CRIZOTINIB(1.0)---MITOXANTRONE(0.05),2
CRIZOTINIB(1.0)---MITOXANTRONE(0.5),2
CRIZOTINIB(1.0)---NSC-127716(0.1),2
CRIZOTINIB(1.0)---NSC-127716(1.0),2
CRIZOTINIB(1.0)---NSC141540(5.0),2
CRIZOTINIB(1.0)---PACLITAXEL(0.06),2
CRIZOTINIB(1.0)---PLICAMYCIN(0.1),2
CRIZOTINIB(1.0)---QUINACRINE HYDROCHLORIDE(0.0),2
CRIZOTINIB(1.0)---QUINACRINE HYDROCHLORIDE(0.03),2
CRIZOTINIB(1.0)---QUINACRINE HYDROCHLORIDE(0.3),2
CRIZOTINIB(1.0)---QUINACRINE HYDROCHLORIDE(3.0),2
CRIZOTINIB(1.0)---ROMIDEPSIN(0.01),2
CRIZOTINIB(1.0)---SN-38(0.03),2
CRIZOTINIB(1.0)---SORAFENIB(10.0),2
CRIZOTINIB(1.0)---TAMOXIFEN CITRATE(0.0),2
CRIZOTINIB(1.0)---TAMOXIFEN CITRATE(0.03),2
CRIZOTINIB(1.0)---TAMOXIFEN CITRATE(0.3),2
CRIZOTINIB(1.0)---TAMOXIFEN CITRATE(3.0),2
CRIZOTINIB(1.0)---VINCRISTINE SULFATE(0.03),2
CYCLOPHOSPHAMIDE(0.0)---BORTEZOMIB(0.3),2
CYCLOPHOSPHAMIDE(0.0)---IXABEPILONE(0.3),2
CYCLOPHOSPHAMIDE(1.0)---BORTEZOMIB(0.3),2
CYCLOPHOSPHAMIDE(1.0)---IXABEPILONE(0.3),2
CYCLOPHOSPHAMIDE(10.0)---BORTEZOMIB(0.3),2
CYCLOPHOSPHAMIDE(10.0)---IXABEPILONE(0.3),2
CYCLOPHOSPHAMIDE(100.0)---BORTEZOMIB(0.3),2
CYCLOPHOSPHAMIDE(100.0)---IXABEPILONE(0.3),2
CYTARABINE HYDROCHLORIDE(0.0)---ADM HYDROCHLORIDE(0.5),2
CYTARABINE HYDROCHLORIDE(0.0)---ANTIBIOTIC AD 32(20.0),2
CYTARABINE HYDROCHLORIDE(0.0)---ARSENIC TRIOXIDE(6.0),2
CYTARABINE HYDROCHLORIDE(0.0)---AZACYTIDINE(3.0),2
CYTARABINE HYDROCHLORIDE(0.0)---BORTEZOMIB(0.3),2
CYTARABINE HYDROCHLORIDE(0.0)---IXABEPILONE(0.3),2
CYTARABINE HYDROCHLORIDE(0.0)---MITOMYCINE(0.5),2
CYTARABINE HYDROCHLORIDE(0.0)---PLICAMYCIN(1.0),2
CYTARABINE HYDROCHLORIDE(0.0)---ROMIDEPSIN(0.01),2
CYTARABINE HYDROCHLORIDE(0.0)---TOPOTECAN HYDROCHLORIDE(0.1),2
CYTARABINE HYDROCHLORIDE(0.01)---ADM HYDROCHLORIDE(0.5),2
CYTARABINE HYDROCHLORIDE(0.01)---ANTIBIOTIC AD 32(20.0),2
CYTARABINE HYDROCHLORIDE(0.01)---ARSENIC TRIOXIDE(6.0),2
CYTARABINE HYDROCHLORIDE(0.01)---AZACYTIDINE(3.0),2
CYTARABINE HYDROCHLORIDE(0.01)---BORTEZOMIB(0.3),2
CYTARABINE HYDROCHLORIDE(0.01)---IXABEPILONE(0.3),2
CYTARABINE HYDROCHLORIDE(0.01)---MITOMYCINE(0.5),2
CYTARABINE HYDROCHLORIDE(0.01)---PLICAMYCIN(1.0),2
CYTARABINE HYDROCHLORIDE(0.01)---ROMIDEPSIN(0.01),2
CYTARABINE HYDROCHLORIDE(0.01)---TOPOTECAN HYDROCHLORIDE(0.1),2
CYTARABINE HYDROCHLORIDE(0.1)---ADM HYDROCHLORIDE(0.5),2
CYTARABINE HYDROCHLORIDE(0.1)---ANTIBIOTIC AD 32(20.0),2
CYTARABINE HYDROCHLORIDE(0.1)---ARSENIC TRIOXIDE(6.0),2
CYTARABINE HYDROCHLORIDE(0.1)---AZACYTIDINE(3.0),2
CYTARABINE HYDROCHLORIDE(0.1)---BORTEZOMIB(0.3),2
CYTARABINE HYDROCHLORIDE(0.1)---IXABEPILONE(0.3),2
CYTARABINE HYDROCHLORIDE(0.1)---MITOMYCINE(0.5),2
CYTARABINE HYDROCHLORIDE(0.1)---PLICAMYCIN(1.0),2
CYTARABINE HYDROCHLORIDE(0.1)---ROMIDEPSIN(0.01),2
CYTARABINE HYDROCHLORIDE(0.1)---TOPOTECAN HYDROCHLORIDE(0.1),2
CYTARABINE HYDROCHLORIDE(1.0)---ADM HYDROCHLORIDE(0.5),2
CYTARABINE HYDROCHLORIDE(1.0)---AMINOLEVULINIC ACID HYDROCHLORIDE(1.0),2
CYTARABINE HYDROCHLORIDE(1.0)---AMINOLEVULINIC ACID HYDROCHLORIDE(10.0),2
CYTARABINE HYDROCHLORIDE(1.0)---AMINOLEVULINIC ACID HYDROCHLORIDE(100.0),2
CYTARABINE HYDROCHLORIDE(1.0)---ANTIBIOTIC AD 32(0.0),2
CYTARABINE HYDROCHLORIDE(1.0)---ANTIBIOTIC AD 32(0.2),2
CYTARABINE HYDROCHLORIDE(1.0)---ANTIBIOTIC AD 32(2.0),2
CYTARABINE HYDROCHLORIDE(1.0)---ANTIBIOTIC AD 32(20.0),2
CYTARABINE HYDROCHLORIDE(1.0)---ARSENIC TRIOXIDE(6.0),2
CYTARABINE HYDROCHLORIDE(1.0)---AZACYTIDINE(3.0),2
CYTARABINE HYDROCHLORIDE(1.0)---BORTEZOMIB(0.3),2
CYTARABINE HYDROCHLORIDE(1.0)---CO-V(0.0),2
CYTARABINE HYDROCHLORIDE(1.0)---CO-V(0.01),2
CYTARABINE HYDROCHLORIDE(1.0)---CO-V(0.1),2
CYTARABINE HYDROCHLORIDE(1.0)---CO-V(1.0),2
CYTARABINE HYDROCHLORIDE(1.0)---ELOXATIN (TN) (SANOFI SYNTHELAB)(5.0),2
CYTARABINE HYDROCHLORIDE(1.0)---IXABEPILONE(0.03),2
CYTARABINE HYDROCHLORIDE(1.0)---IXABEPILONE(0.3),2
CYTARABINE HYDROCHLORIDE(1.0)---LAPATINIB(0.0),2
CYTARABINE HYDROCHLORIDE(1.0)---LAPATINIB(0.03),2
CYTARABINE HYDROCHLORIDE(1.0)---LAPATINIB(0.3),2
CYTARABINE HYDROCHLORIDE(1.0)---LAPATINIB(3.0),2
CYTARABINE HYDROCHLORIDE(1.0)---MITOMYCINE(0.0),2
CYTARABINE HYDROCHLORIDE(1.0)---MITOMYCINE(0.005),2
CYTARABINE HYDROCHLORIDE(1.0)---MITOMYCINE(0.05),2
CYTARABINE HYDROCHLORIDE(1.0)---MITOMYCINE(0.5),2
CYTARABINE HYDROCHLORIDE(1.0)---NSC 85998(10.0),2
CYTARABINE HYDROCHLORIDE(1.0)---NSC 85998(100.0),2
CYTARABINE HYDROCHLORIDE(1.0)---NSC733504(0.001),2
CYTARABINE HYDROCHLORIDE(1.0)---NSC733504(0.1),2
CYTARABINE HYDROCHLORIDE(1.0)---PIPOBROMAN(0.3),2
CYTARABINE HYDROCHLORIDE(1.0)---PIPOBROMAN(3.0),2
CYTARABINE HYDROCHLORIDE(1.0)---PIPOBROMAN(30.0),2
CYTARABINE HYDROCHLORIDE(1.0)---PLICAMYCIN(1.0),2
CYTARABINE HYDROCHLORIDE(1.0)---ROMIDEPSIN(0.01),2
CYTARABINE HYDROCHLORIDE(1.0)---TOPOTECAN HYDROCHLORIDE(0.1),2
DACARBAZINE(0.0)---CARBOPLATIN(50.0),2
DACARBAZINE(0.0)---CRIZOTINIB(1.0),2
DACARBAZINE(0.0)---CYTARABINE HYDROCHLORIDE(0.5),2
DACARBAZINE(0.0)---DOCETAXEL(0.03),2
DACARBAZINE(0.0)---MERCAPTOPURINE(2.0),2
DACARBAZINE(0.0)---ROMIDEPSIN(0.01),2
DACARBAZINE(0.0)---SN-38(0.03),2
DACARBAZINE(0.0)---SORAFENIB(10.0),2
DACARBAZINE(0.0)---THIOGUANINE(10.0),2
DACARBAZINE(0.0)---TOPOTECAN HYDROCHLORIDE(0.05),2
DACARBAZINE(0.5)---CRIZOTINIB(1.0),2
DACARBAZINE(0.5)---CYTARABINE HYDROCHLORIDE(0.5),2
DACARBAZINE(0.5)---DOCETAXEL(0.03),2
DACARBAZINE(0.5)---ROMIDEPSIN(0.01),2
DACARBAZINE(0.5)---SN-38(0.03),2
DACARBAZINE(0.5)---SORAFENIB(10.0),2
DACARBAZINE(0.5)---THIOGUANINE(10.0),2
DACARBAZINE(0.5)---TOPOTECAN HYDROCHLORIDE(0.05),2
DACARBAZINE(5.0)---CRIZOTINIB(1.0),2
DACARBAZINE(5.0)---CYTARABINE HYDROCHLORIDE(0.5),2
DACARBAZINE(5.0)---DOCETAXEL(0.03),2
DACARBAZINE(5.0)---ROMIDEPSIN(0.01),2
DACARBAZINE(5.0)---SN-38(0.03),2
DACARBAZINE(5.0)---SORAFENIB(10.0),2
DACARBAZINE(5.0)---THIOGUANINE(10.0),2
DACARBAZINE(5.0)---TOPOTECAN HYDROCHLORIDE(0.05),2
DACARBAZINE(50.0)---AMINOLEVULINIC ACID HYDROCHLORIDE(100.0),2
DACARBAZINE(50.0)---CRIZOTINIB(1.0),2
DACARBAZINE(50.0)---CYTARABINE HYDROCHLORIDE(0.5),2
DACARBAZINE(50.0)---DOCETAXEL(0.03),2
DACARBAZINE(50.0)---ROMIDEPSIN(0.01),2
DACARBAZINE(50.0)---SN-38(0.03),2
DACARBAZINE(50.0)---SORAFENIB(10.0),2
DACARBAZINE(50.0)---THIOGUANINE(10.0),2
DACARBAZINE(50.0)---TOPOTECAN HYDROCHLORIDE(0.05),2
DASATINIB(0.0)---ANTIBIOTIC AD 32(20.0),2
DASATINIB(0.0)---MERCAPTOPURINE(2.0),2
DASATINIB(0.0)---MITOMYCINE(0.5),2
DASATINIB(0.0)---PLICAMYCIN(1.0),2
DASATINIB(0.0)---QUINACRINE HYDROCHLORIDE(3.0),2
DASATINIB(0.001)---ANTIBIOTIC AD 32(20.0),2
DASATINIB(0.001)---MERCAPTOPURINE(2.0),2
DASATINIB(0.001)---MITOMYCINE(0.5),2
DASATINIB(0.001)---PLICAMYCIN(1.0),2
DASATINIB(0.001)---QUINACRINE HYDROCHLORIDE(3.0),2
DASATINIB(0.01)---ANTIBIOTIC AD 32(20.0),2
DASATINIB(0.01)---MERCAPTOPURINE(2.0),2
DASATINIB(0.01)---MITOMYCINE(0.5),2
DASATINIB(0.01)---PLICAMYCIN(1.0),2
DASATINIB(0.01)---QUINACRINE HYDROCHLORIDE(3.0),2
DASATINIB(0.1)---ANTIBIOTIC AD 32(20.0),2
DASATINIB(0.1)---BENDAMUSTINE HYDROCHLORIDE(0.2),2
DASATINIB(0.1)---BENDAMUSTINE HYDROCHLORIDE(20.0),2
DASATINIB(0.1)---BORTEZOMIB(0.3),2
DASATINIB(0.1)---MERCAPTOPURINE(2.0),2
DASATINIB(0.1)---MITOMYCINE(0.5),2
DASATINIB(0.1)---PLICAMYCIN(1.0),2
DASATINIB(0.1)---QUINACRINE HYDROCHLORIDE(3.0),2
DAUNORUBICIN HYDROCHLORIDE(0.0)---5-FLUORO-2'-DEOXYURIDINE(0.07),2
DAUNORUBICIN HYDROCHLORIDE(0.0)---5-FLUORO-2'-DEOXYURIDINE(0.7),2
DAUNORUBICIN HYDROCHLORIDE(0.0)---ANTIBIOTIC AY 22989(0.05),2
DAUNORUBICIN HYDROCHLORIDE(0.0)---CARBOPLATIN(50.0),2
DAUNORUBICIN HYDROCHLORIDE(0.0)---DOCETAXEL(0.03),2
DAUNORUBICIN HYDROCHLORIDE(0.0)---MERCAPTOPURINE(2.0),2
DAUNORUBICIN HYDROCHLORIDE(0.0)---PACLITAXEL(0.06),2
DAUNORUBICIN HYDROCHLORIDE(0.0)---ROMIDEPSIN(0.01),2
DAUNORUBICIN HYDROCHLORIDE(0.0)---SN-38(0.03),2
DAUNORUBICIN HYDROCHLORIDE(0.0)---SORAFENIB(10.0),2
DAUNORUBICIN HYDROCHLORIDE(0.002)---5-FLUORO-2'-DEOXYURIDINE(0.07),2
DAUNORUBICIN HYDROCHLORIDE(0.002)---5-FLUORO-2'-DEOXYURIDINE(0.7),2
DAUNORUBICIN HYDROCHLORIDE(0.002)---ACTINOMYCIN D(0.01),2
DAUNORUBICIN HYDROCHLORIDE(0.002)---ANTIBIOTIC AY 22989(0.05),2
DAUNORUBICIN HYDROCHLORIDE(0.002)---CARBOPLATIN(50.0),2
DAUNORUBICIN HYDROCHLORIDE(0.002)---DOCETAXEL(0.03),2
DAUNORUBICIN HYDROCHLORIDE(0.002)---PACLITAXEL(0.06),2
DAUNORUBICIN HYDROCHLORIDE(0.002)---QUINACRINE HYDROCHLORIDE(3.0),2
DAUNORUBICIN HYDROCHLORIDE(0.002)---ROMIDEPSIN(0.01),2
DAUNORUBICIN HYDROCHLORIDE(0.002)---SN-38(0.03),2
DAUNORUBICIN HYDROCHLORIDE(0.002)---SORAFENIB(10.0),2
DAUNORUBICIN HYDROCHLORIDE(0.02)---5-FLUORO-2'-DEOXYURIDINE(0.07),2
DAUNORUBICIN HYDROCHLORIDE(0.02)---5-FLUORO-2'-DEOXYURIDINE(0.7),2
DAUNORUBICIN HYDROCHLORIDE(0.02)---ANTIBIOTIC AY 22989(0.05),2
DAUNORUBICIN HYDROCHLORIDE(0.02)---CARBOPLATIN(50.0),2
DAUNORUBICIN HYDROCHLORIDE(0.02)---CYCLOPHOSPHAMIDE(100.0),2
DAUNORUBICIN HYDROCHLORIDE(0.02)---DOCETAXEL(0.03),2
DAUNORUBICIN HYDROCHLORIDE(0.02)---MEGESTROL ACETATE(0.3),2
DAUNORUBICIN HYDROCHLORIDE(0.02)---MEGESTROL ACETATE(3.0),2
DAUNORUBICIN HYDROCHLORIDE(0.02)---MEGESTROL ACETATE(30.0),2
DAUNORUBICIN HYDROCHLORIDE(0.02)---PACLITAXEL(0.06),2
DAUNORUBICIN HYDROCHLORIDE(0.02)---QUINACRINE HYDROCHLORIDE(3.0),2
DAUNORUBICIN HYDROCHLORIDE(0.02)---ROMIDEPSIN(0.01),2
DAUNORUBICIN HYDROCHLORIDE(0.02)---SN-38(0.03),2
DAUNORUBICIN HYDROCHLORIDE(0.02)---SORAFENIB(1.0),2
DAUNORUBICIN HYDROCHLORIDE(0.02)---SORAFENIB(10.0),2
DAUNORUBICIN HYDROCHLORIDE(0.2)---5-FLUORO-2'-DEOXYURIDINE(0.0),2
DAUNORUBICIN HYDROCHLORIDE(0.2)---5-FLUORO-2'-DEOXYURIDINE(0.007),2
DAUNORUBICIN HYDROCHLORIDE(0.2)---5-FLUORO-2'-DEOXYURIDINE(0.07),2
DAUNORUBICIN HYDROCHLORIDE(0.2)---5-FLUORO-2'-DEOXYURIDINE(0.7),2
DAUNORUBICIN HYDROCHLORIDE(0.2)---ACTINOMYCIN D(0.0),2
DAUNORUBICIN HYDROCHLORIDE(0.2)---ACTINOMYCIN D(0.01),2
DAUNORUBICIN HYDROCHLORIDE(0.2)---ANTIBIOTIC AD 32(0.0),2
DAUNORUBICIN HYDROCHLORIDE(0.2)---ANTIBIOTIC AD 32(0.001),2
DAUNORUBICIN HYDROCHLORIDE(0.2)---ANTIBIOTIC AD 32(0.01),2
DAUNORUBICIN HYDROCHLORIDE(0.2)---ANTIBIOTIC AD 32(0.1),2
DAUNORUBICIN HYDROCHLORIDE(0.2)---ANTIBIOTIC AY 22989(0.0),2
DAUNORUBICIN HYDROCHLORIDE(0.2)---ANTIBIOTIC AY 22989(0.0005),2
DAUNORUBICIN HYDROCHLORIDE(0.2)---ANTIBIOTIC AY 22989(0.005),2
DAUNORUBICIN HYDROCHLORIDE(0.2)---ANTIBIOTIC AY 22989(0.05),2
DAUNORUBICIN HYDROCHLORIDE(0.2)---BORTEZOMIB(0.0),2
DAUNORUBICIN HYDROCHLORIDE(0.2)---BORTEZOMIB(0.0005),2
DAUNORUBICIN HYDROCHLORIDE(0.2)---BORTEZOMIB(0.005),2
DAUNORUBICIN HYDROCHLORIDE(0.2)---BORTEZOMIB(5e-05),2
DAUNORUBICIN HYDROCHLORIDE(0.2)---CARBOPLATIN(0.0),2
DAUNORUBICIN HYDROCHLORIDE(0.2)---CARBOPLATIN(0.5),2
DAUNORUBICIN HYDROCHLORIDE(0.2)---CARBOPLATIN(5.0),2
DAUNORUBICIN HYDROCHLORIDE(0.2)---CARBOPLATIN(50.0),2
DAUNORUBICIN HYDROCHLORIDE(0.2)---CELECOXIB(0.0),2
DAUNORUBICIN HYDROCHLORIDE(0.2)---CELECOXIB(0.1),2
DAUNORUBICIN HYDROCHLORIDE(0.2)---CELECOXIB(1.0),2
DAUNORUBICIN HYDROCHLORIDE(0.2)---CELECOXIB(10.0),2
DAUNORUBICIN HYDROCHLORIDE(0.2)---CISPLATINO(0.0),2
DAUNORUBICIN HYDROCHLORIDE(0.2)---CISPLATINO(0.05),2
DAUNORUBICIN HYDROCHLORIDE(0.2)---CISPLATINO(0.5),2
DAUNORUBICIN HYDROCHLORIDE(0.2)---CISPLATINO(5.0),2
DAUNORUBICIN HYDROCHLORIDE(0.2)---CYCLOPHOSPHAMIDE(0.0),2
DAUNORUBICIN HYDROCHLORIDE(0.2)---CYCLOPHOSPHAMIDE(1.0),2
DAUNORUBICIN HYDROCHLORIDE(0.2)---CYCLOPHOSPHAMIDE(10.0),2
DAUNORUBICIN HYDROCHLORIDE(0.2)---CYCLOPHOSPHAMIDE(100.0),2
DAUNORUBICIN HYDROCHLORIDE(0.2)---DACARBAZINE(0.0),2
DAUNORUBICIN HYDROCHLORIDE(0.2)---DACARBAZINE(0.5),2
DAUNORUBICIN HYDROCHLORIDE(0.2)---DACARBAZINE(5.0),2
DAUNORUBICIN HYDROCHLORIDE(0.2)---DACARBAZINE(50.0),2
DAUNORUBICIN HYDROCHLORIDE(0.2)---DOCETAXEL(0.0),2
DAUNORUBICIN HYDROCHLORIDE(0.2)---DOCETAXEL(0.03),2
DAUNORUBICIN HYDROCHLORIDE(0.2)---ELOXATIN (TN) (SANOFI SYNTHELAB)(0.0),2
DAUNORUBICIN HYDROCHLORIDE(0.2)---ELOXATIN (TN) (SANOFI SYNTHELAB)(0.01),2
DAUNORUBICIN HYDROCHLORIDE(0.2)---ELOXATIN (TN) (SANOFI SYNTHELAB)(0.1),2
DAUNORUBICIN HYDROCHLORIDE(0.2)---ELOXATIN (TN) (SANOFI SYNTHELAB)(1.0),2
DAUNORUBICIN HYDROCHLORIDE(0.2)---FLUDARABINE BASE(0.0),2
DAUNORUBICIN HYDROCHLORIDE(0.2)---FLUDARABINE BASE(0.06),2
DAUNORUBICIN HYDROCHLORIDE(0.2)---FLUDARABINE BASE(0.6),2
DAUNORUBICIN HYDROCHLORIDE(0.2)---FLUDARABINE BASE(6.0),2
DAUNORUBICIN HYDROCHLORIDE(0.2)---FULVESTRANT(0.0),2
DAUNORUBICIN HYDROCHLORIDE(0.2)---FULVESTRANT(0.01),2
DAUNORUBICIN HYDROCHLORIDE(0.2)---FULVESTRANT(0.1),2
DAUNORUBICIN HYDROCHLORIDE(0.2)---FULVESTRANT(1.0),2
DAUNORUBICIN HYDROCHLORIDE(0.2)---IFOSFAMIDE(0.0),2
DAUNORUBICIN HYDROCHLORIDE(0.2)---IMATINIB(0.0),2
DAUNORUBICIN HYDROCHLORIDE(0.2)---IMATINIB(0.05),2
DAUNORUBICIN HYDROCHLORIDE(0.2)---IMATINIB(0.5),2
DAUNORUBICIN HYDROCHLORIDE(0.2)---IMATINIB(5.0),2
DAUNORUBICIN HYDROCHLORIDE(0.2)---LAPATINIB(0.0),2
DAUNORUBICIN HYDROCHLORIDE(0.2)---LAPATINIB(0.02),2
DAUNORUBICIN HYDROCHLORIDE(0.2)---LAPATINIB(0.2),2
